SkuID,UnitLength,UnitWidth,UnitHeight,UnitWeight,CaseQuantity,CaseLength,CaseWidth,CaseHeight,CaseWeight,,
SPR42003,30.8,26,7.2,4037,5,36.9,27,32.6,20933,,
SPR42004,31,25.4,7.7,4014,5,36.1,28.5,32.1,20797,,
SPR46SP,19.9,16.1,5.4,1066,24,61,32.6,21.6,26535,,
SPR473AP,19.1,10.2,1.6,181,80,46,43.2,15.8,17055,,
SPR5000,42,34.3,119.4,8618,1,42,34.3,119.4,8618,,
SPR505-2,18.8,4.4,1.3,59,120,31.8,35.1,21.6,11340,,
SPR505-2.5,18.8,4.4,1.3,59,6,19.4,13.8,3.4,907,,
SPR50601,15.8,6.7,2.1,54,144,48.3,28.5,27.2,6350,,
SPR50602,15.8,6.7,2.3,54,36,17.8,27.5,20.9,2894,,
SPR50603,15.8,6.7,2.1,54,144,49.1,29.3,27.2,16783,,
SPR50606,15.8,6.7,2.3,54,36,17.8,27.5,20.9,2894,,
SPR50607,15.8,6.7,2.3,54,36,17.8,27.5,20.9,2894,,
SPR50608,15.8,6.7,2.3,54,36,17.8,27.5,20.9,2894,,
SPR5081SP,28.2,21.4,5.9,2381,6,44.2,29.5,18.3,14220,,
SPR5082SP,28,21.1,5.4,2363,6,44.5,29,17.8,15604,,
SPR5083SP,28,21.1,5.4,2363,6,44.5,29,17.8,15604,,
SPR5084SP,28,21.1,5.4,2363,6,44.5,29,17.8,15604,,
SPR510117B,26.7,15.3,4.6,472,25,42,33.6,19.1,11793,,
SPR51016,21.6,15.5,4.9,467,25,41.5,34.3,20.9,11975,,
SPR51018,30.5,20.4,3.6,458,25,43.2,31.5,24.2,11793,,
SPR51019,23.4,14,4.9,472,25,41.5,33.1,20.6,11929,,
SPR51030A,30.5,17.8,3.9,499,25,43.2,33.3,24.2,11567,,
SPR51031,33.1,21.6,5.4,458,25,43.2,33.3,23.7,11884,,
SPR51032,26.7,15.3,5.4,476,25,42,33.8,21.6,10882,,
SPR51033,26.7,15.3,5.4,476,25,42,33.8,21.6,10882,,
SPR51054,29.8,15.5,3.9,454,25,43.2,32.6,24.4,11340,,
SPR51060,10.7,6.9,1.1,59,120,35.9,23.5,22.9,5897,,
SPR51062,27.2,17.6,3.9,458,25,43.2,35.9,19.1,11340,,
SPR51064,22.7,15,5.9,472,25,41.2,34.3,19.9,11340,,
SPR51084,23.2,15.3,4.9,472,25,41.2,34.3,19.1,11793,,
SPR51090,10.7,6.9,1.1,59,120,36.9,24.2,22.7,6205,,
SPR51120,10.7,6.9,1.1,59,120,36.9,24.2,22.7,6205,,
SPR51202,21.1,22.4,7.2,1914,8,45.8,32.1,24.7,15313,,
SPR51207,37.1,37.6,13.3,8255,1,37.1,37.6,13.3,8255,,
SPR514117B,21.4,14,2.3,113,100,43.5,33.8,23.9,11839,,
SPR51430A,20.6,13.8,2.3,113,100,43.5,33.3,24.4,11929,,
SPR51431,19.6,11.2,3.1,118,100,43.2,33.1,24.2,12247,,
SPR51462,19.6,11.2,3.1,118,100,43.2,33.1,24.2,12247,,
SPR51484,19.6,11.2,3.1,118,100,43.2,33.1,24.2,12247,,
SPR51500,139,49,23,2100,1,139,49,23,2100,,
SPR51501,73.7,37.4,20.4,9072,1,73.7,37.4,20.4,9072,,
SPR51502,93,63,18,1719,1,93,63,18,1719,,
SPR51503,78.1,48.1,16,1197,1,78.1,48.1,16,1197,,
SPR51504,54.7,42,24.2,6804,1,54.7,42,24.2,6804,,
SPR52030,6.1,3.9,0.6,18,100,21.6,12.7,15.3,2722,,
SPR52034,87.4,51.9,3.6,7711,1,87.4,51.9,3.6,7711,,
SPR52530,64.5,88,1.7,2268,1,64.5,88,1.7,2268,,
SPR52730,87.4,69.6,3.4,8165,1,87.4,69.6,3.4,8165,,
SPR52731,87.7,71.2,6.4,20865,1,87.7,71.2,6.4,20865,,
SPR52732,86.9,71.2,3.1,7257,1,86.9,71.2,3.1,7257,,
SPR52733,88.9,69.9,3.9,8165,1,88.9,69.9,3.9,8165,,
SPR52734,87.7,69.9,2.6,5897,1,87.7,69.9,2.6,5897,,
SPR52735,88.9,69.9,2.6,4536,1,88.9,69.9,2.6,4536,,
SPR52736,88.9,71.2,2.6,4536,1,88.9,71.2,2.6,4536,,
SPR53060,6.1,3.9,0.6,18,100,21.6,12.7,15.3,1814,,
SPR53231,66.1,15.3,15.3,1361,1,66.1,15.3,15.3,1361,,
SPR53351,102.9,19.1,17.8,5443,1,102.9,19.1,17.8,5443,,
SPR5400,39.4,35.6,129.6,18144,1,39.4,35.6,129.6,18144,,
SPR5402,39.4,35.6,129.6,18144,1,39.4,35.6,129.6,18144,,
SPR54101,163.9,14,11.5,1814,1,163.9,14,11.5,1814,,
SPR54102,38.1,25.4,5.9,454,12,44,33.8,33.8,2722,,
SPR54201,147.4,20.4,7.7,1361,6,171.5,21.6,16.6,8618,,
SPR54204,47,24.2,7.2,676,12,48.3,31.8,34.6,2676,,
SPR55351,101.6,19.1,17.8,5443,1,101.6,19.1,17.8,5443,,
SPR55352,101.6,19.1,17.8,5443,1,101.6,19.1,17.8,5443,,
SPR55461,128.3,22.9,21.6,9072,1,128.3,22.9,21.6,9072,,
SPR55462,128.3,22.9,21.6,9072,1,128.3,22.9,21.6,9072,,
SPR56000,48.3,27.2,10.2,2722,8,53.4,47,58.5,15422,,
SPR56015,41.2,30.8,30.8,15399,1,41.2,30.8,30.8,15399,,
SPR56018,48.8,31.8,31.3,18416,1,48.8,31.8,31.3,18416,,
SPR56115,40.7,35.1,35.1,15377,1,40.7,35.1,35.1,15377,,
SPR56118,30.5,30.5,48.3,18144,1,30.5,30.5,48.3,18144,,
SPR56351,104.2,19.1,19.1,6804,1,104.2,19.1,19.1,6804,,
SPR56352,102.9,19.1,19.1,4536,1,102.9,19.1,19.1,4536,,
SPR56461,128.3,22.3,21.1,11340,1,128.3,22.1,21.1,11340,,
SPR56462,128.3,21.6,21.6,7257,1,128.3,21.6,21.6,7257,,
SPR58000,177.8,114.3,21.6,11340,1,177.8,114.3,21.6,11340,,
SPR58001,152.4,86.4,19.1,5443,1,152.4,86.4,19.1,5443,,
SPR58002,152.4,86.4,19.1,5443,1,152.4,86.4,19.1,5443,,
SPR58003,177.8,114.3,21.6,11340,1,177.8,114.3,21.6,11340,,
SPR58020,56.7,27,23.9,12746,1,56.7,27,23.9,12746,,
SPR58354,102.9,19.1,19.1,4990,1,102.9,19.1,19.1,4990,,
SPR58SP,20.4,13.3,10.5,1724,12,42.2,28.2,34.6,23496,,
SPR59355,101.6,19.1,19.1,8165,1,101.6,19.1,19.1,8165,,
SPR60000,33.8,21.4,20.9,885,4,43.7,34.8,43,4173,,
SPR60001,33.8,21.4,20.9,885,4,43.7,34.8,43,4173,,
SPR60002,33.8,21.4,20.9,885,4,43.7,34.8,43,4173,,
SPR60003,34.8,18.6,11,340,4,37.6,24.2,36.6,1882,,
SPR60004,34.8,18.6,11,340,4,37.6,24.2,36.6,1882,,
SPR60005,34.8,18.6,11,340,4,37.6,24.2,36.6,1882,,
SPR60006,34.8,22.9,2.6,113,6,37.4,25.2,19.1,1610,,
SPR60008,34.8,22.9,2.6,113,6,37.4,25.2,19.1,1610,,
SPR60009,6.4,2.6,2.6,68,12,16.6,12,7.9,213,,
SPR60010,6.4,2.6,2.6,68,12,16.6,7.7,6.4,213,,
SPR60011,6.4,2.6,2.6,68,12,16.8,7.9,6.4,213,,
SPR60012,20.1,7.2,5.9,45,48,43.2,33.1,39.4,3629,,
SPR60013,6.7,5.6,2.6,181,12,15.3,12,7.7,998,,
SPR60014,6.7,5.6,2.6,181,12,16.6,12,7.7,544,,
SPR60015,6.7,5.6,2.6,181,12,16.6,12,7.7,544,,
SPR60016,6.7,5.6,2.6,181,12,16.6,12,7.7,544,,
SPR60017,6.7,5.6,2.6,181,12,16.6,12,7.7,544,,
SPR60018,6.7,5.6,2.6,181,12,16.6,12,7.7,544,,
SPR60019,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60020,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60021,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60022,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60023,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60024,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60025,6.7,5.6,2.6,68,288,33.1,25.4,43.2,10886,,
SPR60026,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60027,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60028,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60029,6.7,5.6,2.6,45,12,16.6,12,7.7,544,,
SPR60030,7.2,5.4,4.9,54,12,22.4,19.9,7.2,962,,
SPR60031,7.2,4.9,5.4,54,144,40.7,25.4,47,9979,,
SPR60032,17.8,7.7,2.6,45,288,50.6,41.7,35.6,10410,,
SPR60033,6.1,2.3,2.6,45,576,33.7,25.4,48.9,6804,,
SPR60034,6.1,2.6,2.3,23,576,35.6,26.7,48.3,8618,,
SPR60035,6.1,2.6,2.3,23,576,34.3,25.4,46.5,8618,,
SPR60040,28.8,11.2,11.5,1474,6,36.4,24.4,31.8,9389,,
SPR60041,28.8,11.5,11.7,1406,6,36.1,24.7,32.1,9117,,
SPR60042,28.8,10.2,10,839,6,32.3,22.4,31.8,5557,,
SPR60043,28.8,10.2,10.2,930,6,32.6,22.4,31.3,5987,,
SPR60044,6.7,6.7,1.8,27,200,35.6,29.3,19.6,5466,,
SPR60045,6.7,6.7,2.6,36,200,35.6,29,25.7,8051,,
SPR60046,6.7,6.7,1.8,27,200,35.9,29.3,19.4,5602,,
SPR60047,6.7,6.7,1.8,27,200,35.9,29.3,19.4,5602,,
SPR60050,6.7,6.7,2.6,91,12,29.3,28,21.6,1406,,
SPR60100,148.6,115.6,1.3,13608,1,148.6,115.6,1.3,13608,,
SPR61191,30.5,26.7,26.7,13154,1,30.5,26.7,26.7,13154,,
SPR61291,30.5,26.7,25.4,12247,1,30.5,26.7,25.4,12247,,
SPR61341,39.4,29.5,29.3,29098,1,39.4,29.5,29.3,29098,,
SPR61391,29,26,26.7,17191,1,29,26,26.7,17191,,
SPR61492,30.5,25.4,25.4,11793,1,30.5,25.4,25.4,11793,,
SPR61493,30.5,26.7,24.2,13154,1,30.5,26.7,24.2,13154,,
SPR61494,29.5,26.5,23.4,10954,1,29.5,26.5,23.4,10954,,
SPR62141,40.7,29.8,28.8,20412,1,40.7,29.8,28.8,20412,,
SPR62191,30.5,26.7,25.4,13154,1,30.5,26.7,25.4,13154,,
SPR62241,39.4,29.5,26.7,26490,1,39.4,29.5,26.7,26490,,
SPR62341,38.9,29.5,29.3,28848,1,38.9,29.5,29.3,28848,,
SPR62442,40.7,29.3,22.9,19958,1,40.7,29.3,22.9,19958,,
SPR62443,40.7,30.5,22.9,18597,1,40.7,30.5,22.9,18597,,
SPR62445,33.8,23.2,26.2,11340,1,33.8,23.2,26.2,11340,,
SPR62446,39.4,30.5,24.2,20865,1,39.4,30.5,24.2,20865,,
SPR62447,29.3,26.7,25.4,11340,1,29.3,26.7,25.4,11340,,
SPR62452,29,22.4,1.1,431,20,48.6,30.5,8.9,20865,,
SPR62453,29.3,25.2,3.6,408,12,31.5,27.7,24.4,5488,,
SPR62454,29.3,25.2,3.6,408,12,31.5,27.7,24.4,5488,,
SPR62455,29.3,24.4,2.6,408,12,31.5,27.7,24.4,5488,,
SPR62456,29.3,24.4,2.6,408,12,31.5,27.7,24.4,5488,,
SPR62457,29.8,26.5,5.1,522,12,40.2,29.5,31.3,7076,,
SPR62458,29.8,26.5,5.1,522,12,40.2,29.5,31.3,7076,,
SPR62459,29.3,28.2,6.9,658,12,52.9,31.5,32.8,9026,,
SPR62460,29.3,27.5,6.4,635,12,54,30.9,30.9,7257,,
SPR62461,29.3,29.5,8.2,816,12,60.5,31.3,34.1,10864,,
SPR62462,27,29.3,3.4,431,12,61.3,31.3,33.1,10569,,
SPR62463,28.2,26.2,3.9,454,12,32.3,28.5,31.3,6282,,
SPR62464,26.7,28,3.9,476,12,28.8,31.8,31.5,6237,,
SPR62465,28,28.5,5.9,522,12,29.8,39.9,31.3,6849,,
SPR62466,27.7,28.8,5.4,522,12,40.7,29.8,31.3,6963,,
SPR62467,30,28.5,6.4,703,12,52.1,31,32.3,9208,,
SPR62468,29.3,28.5,6.9,680,12,52.6,31.3,31,9049,,
SPR62469,30.8,28.8,8.4,816,12,60.8,31.8,33.6,10070,,
SPR62470,31,28.2,8.2,816,12,60.2,31.3,33.3,10886,,
SPR62471,30,28.8,11,930,12,74.7,32.1,31.5,12179,,
SPR62472,30,28.8,11,930,12,74.7,32.1,31.5,12179,,
SPR62473,31.8,28.5,10.2,1111,6,74.5,33.1,30.8,7507,,
SPR62474,31.3,28.8,13,1111,6,74,32.1,33.8,7462,,
SPR63541,40.7,29.3,28,21319,1,40.7,29.3,28,21319,,
SPR64000,12.7,12.7,0.7,113,72,26.7,26.7,24.2,11340,,
SPR64001,12.7,12.7,2.6,227,48,26.7,26.7,24.2,11340,,
SPR64002,12.2,12.2,2.6,318,36,26.7,26.7,23.7,8165,,
SPR64003,12.7,12.7,5.1,454,24,27.2,27,30.8,8165,,
SPR64004,12.2,12.2,1.8,227,48,26,26,24.7,8165,,
SPR64005,12,12,2.6,159,36,25.4,25.4,24.7,4990,,
SPR64006,12.2,12.2,5.1,227,24,25.4,25.4,31.8,9072,,
SPR64007,17.1,7.2,7.2,544,36,55.9,23.2,31.8,16964,,
SPR64120,28.2,25.7,5.4,431,12,31.5,28.3,25.8,5420,,
SPR64128,29.3,25.4,2.6,295,12,26.7,22.9,31,3765,,
SPR64134,29.3,25.4,2.6,295,12,26.7,22.9,31,3765,,
SPR64139,29.3,25.4,2.6,295,12,30.7,27.1,22.3,3992,,
SPR64149,28.5,24.4,4.6,431,12,28,32.1,31.7,5466,,
SPR64349,27.2,26.2,6.1,476,12,39.1,28.3,31.5,5987,,
SPR64449,30,29.3,9.4,490,12,30.2,51.8,31.5,6350,,
SPR654,27.2,20.6,2.6,703,20,46,29.3,29.3,14742,,
SPR68020,28.8,27.7,6.9,567,12,52.9,30.5,31.5,7666,,
SPR69091,23.9,15.5,1.1,91,48,25.7,18.3,37.6,10002,,
SPR69111,27.5,22.1,1.1,227,48,29.8,25.2,39.4,16352,,
SPR69112,27.5,22.1,1.3,272,48,29.3,24.9,48.1,19867,,
SPR69113,27.5,22.9,1.8,476,24,29.3,27.2,35.1,14674,,
SPR69114,27.7,23.9,2.1,771,24,58,29.5,26.7,21954,,
SPR69116,27.5,21.9,1.1,227,48,29.3,25.2,37.9,16420,,
SPR69350,12.7,7.2,0.8,32,144,30.5,20.4,16.6,5942,,
SPR69460,15.3,9.7,1.1,50,144,35.6,22.4,18.1,6350,,
SPR69530,12,7.7,0.8,36,144,30.3,27.7,16.6,5987,,
SPR69640,14.8,10,0.8,50,144,32.6,27.5,18.1,7620,,
SPR70000,56.4,38.1,20.4,6146,1,56.4,38.1,20.4,6146,,
SPR70001,52.9,51.1,21.4,8097,1,52.9,51.1,21.4,8097,,
SPR70002,61.8,47,20.4,8664,1,61.8,47,20.4,8664,,
SPR70003,52.4,36.1,20.4,5602,1,52.4,36.1,20.4,5602,,
SPR70004,72.4,71.9,8.9,7530,1,72.4,71.9,8.9,7530,,
SPR70005,82.1,52.6,11.2,6237,1,82.1,52.6,11.2,6237,,
SPR70010,41.3,31.2,11.5,4627,1,41.3,31.2,11.5,4627,,
SPR70011,32.4,29.3,11.5,6169,1,32.4,29.3,11.5,6169,,
SPR70012,45.1,31.8,15.3,9344,1,45.1,31.8,15.3,9344,,
SPR70013,38.8,30.5,13.4,7530,1,38.8,30.5,13.4,7530,,
SPR70014,35,26.1,16.6,8301,1,35,26.1,16.6,8301,,
SPR70015,40.7,31.2,15.3,8573,1,40.7,31.2,15.3,8573,,
SPR70050,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70051,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70052,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70053,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70054,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70055,16.3,6.7,2.1,59,36,27.5,17.6,20.9,3143,,
SPR70080,29.5,25.2,2.8,467,10,30.8,26,31.8,4763,,
SPR70081,29.5,25.2,2.8,467,10,30.8,26,31.8,4763,,
SPR70082,29.5,25.2,2.8,467,10,30.8,26,31.8,4763,,
SPR70083,29.5,25.2,2.8,467,10,30.8,26,31.8,4763,,
SPR70084,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70085,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70086,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70087,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70093,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70094,29.5,23.9,1.8,231,20,31,25.7,31.5,8346,,
SPR70095,29.8,22.9,1.3,195,20,30.5,24.2,18.3,4037,,
SPR70097,29,22.7,0.3,141,20,31,24.7,11.5,3130,,
SPR70098,29,22.7,0.3,141,20,31,24.7,11.5,3130,,
SPR70106,29.3,22.7,0.8,168,60,31,25.7,15.8,4105,,
SPR70107,29.3,22.7,0.8,168,20,31,25.7,15.8,4105,,
SPR70108,29.3,22.7,0.8,168,20,31,25.7,15.8,4105,,
SPR70109,29,23.4,2.6,821,4,31,25.7,15.5,3638,,
SPR70110,29,23.4,2.6,821,4,31,25.7,15.5,3638,,
SPR70200,13,1.8,1.8,45,144,24.9,29,15.3,2935,,
SPR70201,16.1,10.7,2.1,50,72,42,36.4,28,4627,,
SPR70202,19.1,14,1.3,127,72,0,0,0,0,,
SPR70203,13.5,1.1,1.1,45,144,19.1,15,19.9,1674,,
SPR70204,13.5,1.1,1.1,45,144,19.1,15,19.9,1674,,
SPR70205,13.5,1.1,1.1,23,144,19.9,19.1,15,1674,,
SPR70215,19.1,4.4,1.1,32,120,40.7,21.6,26.5,2495,,
SPR70220,28,21.9,5.4,2517,5,29.8,22.9,27.5,12066,,
SPR70340,30.8,24.9,19.1,4359,1,30.8,24.9,19.1,4359,,
SPR70341,30.5,26,19.1,5643,1,30.5,26,19.1,5643,,
SPR70342,30.8,26,19.9,4037,1,30.8,26,19.9,4037,,
SPR70343,38.9,28.8,15.5,4804,1,38.9,28.8,15.5,4804,,
SPR70350,16.8,6.7,4.4,154,72,36.9,30.5,45.8,20412,,
SPR70351,16.8,6.7,4.4,154,72,35.6,29.5,44.5,17236,,
SPR70352,23.2,11.7,3.9,209,48,42,43.2,29.3,14969,,
SPR70355,17.2,5.9,4.1,340,48,38.1,26,28.5,16601,,
SPR70356,17.1,5.9,4.1,340,48,38.1,26,28.5,16601,,
SPR70362,149.9,86.4,19.1,5443,1,149.9,86.4,19.1,5443,,
SPR70363,67.4,15.3,15.3,4082,1,67.4,15.3,15.3,4082,,
SPR70364,99.1,17.8,17.8,9072,1,99.1,17.8,17.8,9072,,
SPR70365,99.1,24.2,22.9,67132,1,99.1,24.2,22.9,67132,,
SPR70367,101.6,19.1,19.1,6804,1,101.6,19.1,19.1,6804,,
SPR70370,63.5,14,14,2041,1,63.5,14,14,2041,,
SPR70400,7.9,7.9,5.6,227,24,33.1,17.1,19.9,6600,,
SPR70401,15.5,12.7,5.9,86,144,39.4,30.5,12.7,10886,,
SPR70402,15,10,1.1,386,72,63.5,16.1,14.3,9026,,
SPR70403,15.8,7.9,5.6,50,216,39.4,31.8,12.7,4990,,
SPR70404,7.9,7.9,6.1,227,24,32.6,16.6,20.1,6622,,
SPR70405,10.2,10.2,2.6,181,12,25.4,21.6,12.7,3629,,
SPR70406,7.7,7.4,6.4,227,24,33.1,16.6,20.1,6600,,
SPR70407,7.9,7.9,6.1,227,24,32.8,16.6,19.9,6713,,
SPR70408,7.7,7.9,5.9,204,24,32.8,16.6,19.9,6736,,
SPR70500,16.8,10.2,0.3,23,144,34.3,24.2,18.3,2177,,
SPR70501,15.8,10.2,0.3,23,144,34.3,24.2,18.3,2177,,
SPR70502,15.8,10.2,0.3,14,0,0,0,0,0,,
SPR70503,15.8,10.2,0.3,14,0,0,0,0,0,,
SPR70504,15.8,10.2,0.3,14,144,26,25.4,20.4,1814,,
SPR70505,15.8,10.2,0.3,14,0,0,0,0,0,,
SPR70506,15.3,9.7,2.6,0,288,0,0,0,0,,
SPR71131,31.5,30.5,3.6,1216,8,33.1,32.4,29.9,13608,,
SPR71132,31.8,31,3.4,1256,8,32.8,32.6,31,5579,,
SPR71137,30.8,31.8,3.4,907,8,33.1,33.1,29.8,7257,,
SPR71434,30,24.4,3,1102,5,31.6,25.3,15.8,5901,,
SPR71435,30,24.4,3,1102,5,31.6,25.3,15.8,5901,,
SPR71436,30,24.4,3,1102,5,31.6,25.3,15.8,5901,,
SPR71437,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71438,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71439,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71440,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71441,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71442,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71443,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71444,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71445,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71446,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71447,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71448,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71449,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71450,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71451,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71452,30,24.6,3,1102,5,31.6,25.3,15.8,5901,,
SPR71453,30,24.4,4.9,953,5,30.5,25.2,25.7,5153,,
SPR71454,30,24.4,4.9,953,5,30.5,25.2,25.7,5153,,
SPR71455,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71456,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71457,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71458,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71459,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71460,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71461,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71462,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71463,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71464,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71465,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71466,30,24.6,5.1,953,5,30.6,25.3,25.9,5153,,
SPR71467,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71468,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71469,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71470,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71471,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR71472,30,24.6,4,953,5,30.6,25.3,20.9,5153,,
SPR73000,19.9,11.7,10.5,340,12,43.9,35.6,21.6,3175,,
SPR73001,21.1,7.9,8.2,499,12,33.1,26.7,24.2,11793,,
SPR73002,25.7,8.2,8.4,590,12,33.1,17.8,28.5,6804,,
SPR73003,27.7,17.1,15,1021,12,59.7,53.4,30.5,13744,,
SPR73500,26.2,16.8,8.7,1134,6,35.9,28.2,29,7620,,
SPR73501,38.4,23.7,11.2,3379,3,40.1,25.4,35.9,10206,,
SPR73502,49.6,23.7,11.7,1814,3,30.8,23.3,25.7,9072,,
SPR73503,50.3,23.7,11.2,6509,3,55.9,29.3,38.1,20412,,
SPR73504,42.7,23.9,10.7,5262,3,45.8,30.5,36.9,8618,,
SPR73907,29.9,22.9,2.6,1179,10,31.2,25.8,22.9,11612,,
SPR73908,28,22.9,2.6,1089,10,31.2,26.1,22.9,11249,,
SPR74100,28,21.6,5.1,1270,5,30.5,26,21.6,6350,,
SPR74102,30.2,21.6,5.1,1270,5,30.2,25.8,21.6,6169,,
SPR74106,29.9,24.2,2.6,662,10,31.2,26.1,25.3,6622,,
SPR74107,29.9,24.2,2.6,671,10,29.9,25.8,24.2,6713,,
SPR74130,28,22.4,2.6,1787,5,31,25.7,23.7,8936,,
SPR74131,29.9,24.2,2.6,1905,5,29.9,25.8,24.2,9525,,
SPR74160,29.3,25.4,0.6,113,60,30.5,26.9,32.4,6804,,
SPR74161,28.3,24.2,0.7,163,50,31.8,27,32.6,8165,,
SPR80057,15.8,8.2,5.6,340,50,42,33.1,30.5,11340,,
SPR80067,15.5,7.9,5.6,327,50,42,33.1,29.3,18144,,
SPR80077,15.5,8.2,5.9,331,50,40.7,33.1,30.8,8165,,
SPR80201,11.7,8.9,1.3,9,240,33.1,29,31.2,4082,,
SPR81000,16.6,7.7,0.8,45,480,30.5,17.8,8.9,1361,,
SPR81001,9.7,6.9,3.1,41,100,36.9,33.1,21.6,3048,,
SPR81002,9.7,6.9,3.1,41,100,36.9,33.1,21.6,3048,,
SPR81003,9.7,6.9,3.4,41,100,37.6,34.1,22.4,6486,,
SPR81004,9.7,6.9,3.4,41,100,37.6,34.1,22.4,6486,,
SPR81005,9.7,6.9,3.4,45,100,37.6,34.1,22.4,6486,,
SPR81007,9.7,6.9,3.4,41,100,38.1,33.1,22.9,7711,,
SPR81008,9.4,6.7,3.4,50,5,16.8,13.3,7.9,454,,
SPR811,26.5,20.1,3.6,1814,10,34.1,28,22.1,18711,,
SPR81120,26.2,19.9,2.1,472,20,43.7,29.3,17.8,9616,,
SPR82110,27.5,21.6,1.1,277,50,44.8,31,21.4,12020,,
SPR82120,28,21.6,1.6,544,20,44.5,29.3,18.1,11113,,
SPR84-1LB,18.8,12.5,8.9,508,10,44.5,25.7,20.4,5080,,
SPR85001,7.2,4.9,2.6,18,120,49.6,37.6,13,8877,,
SPR85009,11.5,6.4,3.6,122,100,33.3,31.5,24.2,13608,,
SPR86000,6.4,4.4,3.6,18,288,28,28,46,10478,,
SPR87002,6.9,3.9,2.3,45,240,37.4,19.1,29.5,8029,,
SPR87005,12.2,6.1,3.9,73,120,55.9,28,26.7,13608,,
SPR87010,16.1,11,5.9,259,50,56.2,33.3,30.8,13109,,
SPR90200,11.5,11.5,14.5,136,48,72.4,50.1,34.3,8165,,
SPR90201,12,12,5.4,91,72,52.1,28,55.2,11340,,
SPR90202,11,8.9,5.9,91,144,59.7,49.1,41.3,11340,,
SPR90203,32.1,26.2,7.7,680,12,57.2,50.8,35.9,10433,,
SPR90204,18.1,14,8.4,91,12,40.7,31.8,28.8,2268,,
SPR90205,36.9,25.4,10.2,454,12,59.7,52.1,39.4,5897,,
SPR90206,35.6,28,5.4,2041,10,59.7,38.7,31.8,17236,,
SPR90207,26.7,28.8,14,227,6,54.9,43.2,30.5,1361,,
SPR90208,11.5,11,11.5,227,48,55.2,47.5,27,10886,,
SPR95000,30.5,24.2,1.1,381,25,31.8,25.4,21.6,8251,,
SPR95001,29.8,24.4,1.3,45,100,49.6,33.1,27.2,3629,,
SPR95002,4.4,24.2,1.3,91,100,71.2,29.3,33.1,9117,,
